Student_ID,Age,Gender,Education_Level,Graduation_Year,College_Name,Course_Branch,Certification_Name,Certification_Provider,Number_of_Certifications,Internship_Company,Internship_Domain,Internship_Duration_Months,Number_of_Internships,Experience_Profile,Practical_Skill_Score,Theoretical_Score,Employer_Preference_Score,Placement_Status,Salary_Package_LPA,PPO_Conversion_Status,Time_to_Offer_Days,Primary_Skills
STU10525,22,Male,B.Tech,2024,Apex Institute of Technology (Tier 2),Computer Science & Engineering,None,None,0,CyberGuard Analytics,Cyber Security,2,1,Internship Only,58,52,6.3,Placed,9.13,On-Campus / Off-Campus Placement,89,"Tableau, SQL, Problem Solving, Python, Docker"
STU10526,22,Female,BCA,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,IBM Data Science Professional; NPTEL Cloud Computing & Distributed Systems; TensorFlow Developer Certificate,Meta; Google Cloud; IBM,3,FinTech Solutions,Cyber Security,2,1,Both (Hybrid),62,86,6.5,Placed,10.19,On-Campus / Off-Campus Placement,51,"Machine Learning, Communication, Kubernetes, SQL, Git, System Design, Java, Python, Problem Solving, Power BI"
STU10527,22,Female,B.Tech,2024,IIT / NIT Group (Tier 1),Computer Science & Engineering,Coursera Machine Learning Specialization; Microsoft Certified: Azure Developer,NPTEL; Microsoft Azure,2,None,None,0,0,Certification Only,46,79,5.5,Placed,10.79,On-Campus / Off-Campus Placement,105,"Machine Learning, System Design, Java, Tableau, Power BI"
STU10528,21,Female,B.Tech,2025,City Engineering College (Tier 3),Computer Science & Engineering,Google Professional Data Engineer; Microsoft Certified: Azure Developer,AWS; Udemy,2,Infosys Center,Software Engineering,9,1,Both (Hybrid),76,74,8.1,Placed,13.36,Direct PPO (Pre-Placement Offer),38,"Python, Git, Data Analysis, Power BI, Kubernetes, System Design, Communication, Java"
STU10529,24,Female,B.Tech,2025,IIT / NIT Group (Tier 1),Computer Science & Engineering,Coursera Machine Learning Specialization; IBM Data Science Professional,Google Cloud; Microsoft Azure,2,Deloitte Consulting,Cyber Security,2,1,Both (Hybrid),69,76,7.6,Placed,11.4,On-Campus / Off-Campus Placement,67,"System Design, Communication, SQL, Kubernetes, React, Problem Solving, Python, Git, Java, Data Analysis"
STU10530,23,Male,BCA,2024,Apex Institute of Technology (Tier 2),Computer Science & Engineering,None,None,0,FinTech Solutions,Product & Business Analytics,2,2,Internship Only,71,47,8.1,Placed,12.17,On-Campus / Off-Campus Placement,64,"Tableau, Kubernetes, React, Power BI, AWS, Docker, Problem Solving"
STU10531,25,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,Docker & Kubernetes Developer Cert; Certified Information Systems Security Professional (CISSP),Google Cloud; Meta,2,None,None,0,0,Certification Only,42,72,4.7,Unplaced,0.0,Not Converted,-1,"SQL, System Design, Docker, Java, Git, Power BI"
STU10532,25,Female,BCA,2024,Regional Tech Institute (Tier 3),Data Science & Artificial Intelligence,Google Professional Data Engineer; Microsoft Certified: Azure Developer; Meta Front-End Developer Specialization,IBM; Microsoft Azure; Google Cloud,4,FinTech Solutions,Software Engineering,2,2,Both (Hybrid),77,100,9.0,Placed,16.05,On-Campus / Off-Campus Placement,14,"Git, Communication, Machine Learning, React, Power BI, System Design, AWS, Tableau, Docker, Kubernetes"
STU10533,22,Male,B.Sc (CS/IT),2023,IIT / NIT Group (Tier 1),Computer Science & Engineering,None,None,0,FinTech Solutions,Data Science & Analytics,6,1,Internship Only,69,37,8.1,Placed,13.73,On-Campus / Off-Campus Placement,41,"React, Data Analysis, Machine Learning, SQL, Python"
STU10534,23,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Google Professional Data Engineer,IBM,1,None,None,0,0,Certification Only,40,68,4.4,Placed,5.91,On-Campus / Off-Campus Placement,106,"Machine Learning, Kubernetes, Communication"
STU10535,24,Male,B.Tech,2023,State Tech University (Tier 2),Information Technology,Microsoft Certified: Azure Developer; Google Professional Data Engineer; NPTEL Cloud Computing & Distributed Systems,Coursera; NPTEL; AWS,4,Microsoft Tech,Software Engineering,19,3,Both (Hybrid),100,100,10.0,Placed,26.29,Direct PPO (Pre-Placement Offer),5,"Java, Docker, Problem Solving, System Design, Git, React, Power BI, Tableau, Python, SQL"
STU10536,23,Male,B.Tech,2024,State Tech University (Tier 2),Data Science & Artificial Intelligence,Certified Information Systems Security Professional (CISSP),Google Cloud,1,Deloitte Consulting,Product & Business Analytics,7,2,Both (Hybrid),84,65,9.1,Placed,16.54,Direct PPO (Pre-Placement Offer),40,"Problem Solving, Machine Learning, Tableau, Java, Kubernetes, AWS, Communication, Power BI, System Design, React"
STU10537,21,Non-Binary,M.Tech,2026,IIT / NIT Group (Tier 1),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems; Coursera Machine Learning Specialization,IBM; Meta,2,InnovateTech Startup,Data Science & Analytics,3,1,Both (Hybrid),71,68,7.5,Placed,14.17,On-Campus / Off-Campus Placement,72,"Tableau, System Design, Power BI, Java, AWS, Kubernetes, SQL, Data Analysis, Machine Learning"
STU10538,22,Male,BCA,2024,Apex Institute of Technology (Tier 2),Information Technology,IBM Data Science Professional; Meta Front-End Developer Specialization,Coursera; Microsoft Azure,2,DataMetrics Labs,Product & Business Analytics,6,1,Both (Hybrid),78,63,8.1,Placed,14.54,Direct PPO (Pre-Placement Offer),65,"Kubernetes, SQL, Machine Learning, Data Analysis, Power BI, Git, Python, Java, Communication"
STU10539,21,Male,B.Tech,2026,State Tech University (Tier 2),Electronics & Communication,Microsoft Certified: Azure Developer; NPTEL Cloud Computing & Distributed Systems,NPTEL; Google Cloud,2,CyberGuard Analytics,Artificial Intelligence / ML,15,2,Both (Hybrid),100,69,10.0,Placed,19.18,Direct PPO (Pre-Placement Offer),5,"Power BI, Communication, Machine Learning, System Design, Java, Data Analysis, Problem Solving, Python, Git, React"
STU10540,25,Male,B.Tech,2026,IIT / NIT Group (Tier 1),Data Science & Artificial Intelligence,IBM Data Science Professional,Udemy,1,Amazon AWS,Product & Business Analytics,3,3,Both (Hybrid),100,71,10.0,Placed,19.03,On-Campus / Off-Campus Placement,5,"Communication, Java, SQL, Docker, Power BI, System Design, Python, Machine Learning, Problem Solving, Kubernetes"
STU10541,22,Non-Binary,BCA,2024,Apex Institute of Technology (Tier 2),Information Technology,Meta Front-End Developer Specialization,Udemy,1,CyberGuard Analytics,Cyber Security,3,2,Both (Hybrid),74,56,8.6,Placed,12.33,On-Campus / Off-Campus Placement,33,"SQL, System Design, Power BI, React, Kubernetes, Problem Solving, Java, Tableau, Data Analysis, Machine Learning"
STU10542,21,Male,M.Tech,2023,Apex Institute of Technology (Tier 2),Cyber Security,None,None,0,TCS Innovation Labs,Software Engineering,11,2,Internship Only,99,49,10.0,Placed,16.79,Direct PPO (Pre-Placement Offer),33,"System Design, AWS, Data Analysis, Kubernetes, Communication, Power BI, Git"
STU10543,23,Male,B.Sc (CS/IT),2025,Apex Institute of Technology (Tier 2),Electronics & Communication,IBM Data Science Professional; TensorFlow Developer Certificate,AWS; Udemy,2,Google India,Cyber Security,3,1,Both (Hybrid),62,60,6.9,Placed,12.47,On-Campus / Off-Campus Placement,54,"Python, Docker, System Design, Communication, Power BI, Tableau, SQL, Problem Solving"
STU10544,22,Female,BCA,2024,City Engineering College (Tier 3),Data Science & Artificial Intelligence,TensorFlow Developer Certificate; Microsoft Certified: Azure Developer,Meta; NPTEL,2,Amazon AWS,Software Engineering,3,3,Both (Hybrid),92,63,9.3,Placed,14.55,Internship Conversion,22,"Power BI, React, Tableau, AWS, Kubernetes, Problem Solving, Communication, Docker, Python, Data Analysis"
STU10545,22,Female,B.Tech,2023,State Tech University (Tier 2),Information Technology,Docker & Kubernetes Developer Cert; Google Professional Data Engineer,Coursera; AWS,2,None,None,0,0,Certification Only,43,82,4.6,Unplaced,0.0,Not Converted,-1,"Power BI, Tableau, Machine Learning, SQL, System Design, Kubernetes"
STU10546,21,Male,B.Tech,2025,Regional Tech Institute (Tier 3),Computer Science & Engineering,TensorFlow Developer Certificate; AWS Certified Solutions Architect,Microsoft Azure; AWS,2,None,None,0,0,Certification Only,39,72,4.7,Placed,7.09,On-Campus / Off-Campus Placement,114,"Java, Kubernetes, Python, Data Analysis, Tableau, AWS"
STU10547,23,Male,B.Tech,2023,City Engineering College (Tier 3),Data Science & Artificial Intelligence,TensorFlow Developer Certificate,AWS,1,Google India,Product & Business Analytics,3,3,Both (Hybrid),92,54,9.3,Placed,12.49,Internship Conversion,12,"System Design, Git, AWS, Python, Data Analysis, SQL, Tableau, Machine Learning, Java, React"
STU10548,22,Male,B.Tech,2026,State Tech University (Tier 2),Cyber Security,None,None,0,None,None,0,0,Neither,47,33,4.0,Unplaced,0.0,Not Converted,-1,"Python, System Design, Java"
STU10549,23,Male,B.Tech,2023,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,Coursera Machine Learning Specialization; Certified Information Systems Security Professional (CISSP); Google Professional Data Engineer,Meta; AWS; NPTEL,3,Google India,Cloud & DevOps,2,1,Both (Hybrid),62,99,8.5,Placed,15.08,Internship Conversion,52,"Communication, Docker, Problem Solving, React, Tableau, AWS, SQL, Machine Learning, Java, Python"
STU10550,22,Male,B.Tech,2023,State Tech University (Tier 2),Business Analytics,Docker & Kubernetes Developer Cert,AWS,1,InnovateTech Startup,Product & Business Analytics,2,1,Both (Hybrid),71,62,6.6,Placed,10.31,On-Campus / Off-Campus Placement,97,"AWS, Communication, Python, Kubernetes, Problem Solving, Machine Learning, SQL, Docker"
STU10551,24,Male,B.Tech,2023,State Tech University (Tier 2),Data Science & Artificial Intelligence,Google Professional Data Engineer,IBM,1,InnovateTech Startup,Cloud & DevOps,7,2,Both (Hybrid),85,46,9.2,Placed,16.6,Direct PPO (Pre-Placement Offer),27,"SQL, Machine Learning, Java, AWS, System Design, React, Tableau, Data Analysis, Git, Problem Solving"
STU10552,22,Male,MBA (Tech & Analytics),2026,Apex Institute of Technology (Tier 2),Cyber Security,None,None,0,Deloitte Consulting,Cyber Security,6,1,Internship Only,76,53,6.6,Placed,12.81,Direct PPO (Pre-Placement Offer),76,"Java, Tableau, React, System Design"
STU10553,22,Male,BCA,2025,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,None,None,0,CyberGuard Analytics,Cloud & DevOps,12,1,Internship Only,82,50,8.1,Placed,14.14,Direct PPO (Pre-Placement Offer),15,"Python, Data Analysis, React, Git, Docker"
STU10554,24,Female,B.Sc (CS/IT),2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Google Professional Data Engineer,Meta,1,None,None,0,0,Certification Only,39,58,4.0,Unplaced,0.0,Not Converted,-1,"AWS, Tableau, Docker, Machine Learning"
STU10555,22,Female,B.Sc (CS/IT),2024,State Tech University (Tier 2),Data Science & Artificial Intelligence,AWS Certified Solutions Architect; Microsoft Certified: Azure Developer; Docker & Kubernetes Developer Cert,Google Cloud; Microsoft Azure; Coursera,3,None,None,0,0,Certification Only,38,81,5.4,Placed,12.03,On-Campus / Off-Campus Placement,66,"Python, Java, Git, AWS, SQL, Tableau, System Design"
STU10556,21,Female,B.Tech,2024,IIT / NIT Group (Tier 1),Computer Science & Engineering,TensorFlow Developer Certificate; IBM Data Science Professional; AWS Certified Solutions Architect,Google Cloud; NPTEL; Udemy,4,InnovateTech Startup,Cloud & DevOps,11,2,Both (Hybrid),100,100,10.0,Placed,21.92,Direct PPO (Pre-Placement Offer),5,"Docker, Power BI, Problem Solving, SQL, AWS, Data Analysis, Communication, Git, Java, Machine Learning"
STU10557,21,Male,B.Sc (CS/IT),2024,City Engineering College (Tier 3),Computer Science & Engineering,TensorFlow Developer Certificate; IBM Data Science Professional; Google Professional Data Engineer,Google Cloud; NPTEL; Microsoft Azure,3,InnovateTech Startup,Cyber Security,9,1,Both (Hybrid),79,69,7.0,Placed,10.55,Direct PPO (Pre-Placement Offer),28,"System Design, Tableau, Git, AWS, Python, React, Power BI, Machine Learning, Kubernetes, SQL"
STU10558,23,Male,B.Tech,2024,State Tech University (Tier 2),Electronics & Communication,Meta Front-End Developer Specialization; Coursera Machine Learning Specialization; Certified Information Systems Security Professional (CISSP),Meta; Google Cloud; IBM,4,None,None,0,0,Certification Only,30,89,5.8,Placed,6.83,On-Campus / Off-Campus Placement,79,"Machine Learning, Kubernetes, Communication, Java, Data Analysis, Tableau, Git, Docker, SQL, Problem Solving"
STU10559,22,Female,BCA,2025,Regional Tech Institute (Tier 3),Computer Science & Engineering,Meta Front-End Developer Specialization; Google Professional Data Engineer; Coursera Machine Learning Specialization,Udemy; Microsoft Azure; AWS,4,Deloitte Consulting,Cyber Security,6,1,Both (Hybrid),68,88,7.2,Placed,11.98,Direct PPO (Pre-Placement Offer),31,"AWS, Machine Learning, System Design, Kubernetes, Power BI, Java, React, SQL, Docker, Problem Solving"
STU10560,23,Male,B.Tech,2025,IIT / NIT Group (Tier 1),Electronics & Communication,Certified Information Systems Security Professional (CISSP); Microsoft Certified: Azure Developer,IBM; Udemy,2,InnovateTech Startup,Product & Business Analytics,3,1,Both (Hybrid),69,73,7.0,Placed,13.81,Internship Conversion,29,"Machine Learning, AWS, SQL, Git, Kubernetes, Data Analysis, React, Docker"
STU10561,21,Male,MBA (Tech & Analytics),2024,Regional Tech Institute (Tier 3),Computer Science & Engineering,Certified Information Systems Security Professional (CISSP),AWS,1,TCS Innovation Labs,Cloud & DevOps,2,1,Both (Hybrid),45,56,6.0,Placed,10.01,On-Campus / Off-Campus Placement,43,"Machine Learning, Power BI, Problem Solving, Communication, SQL, Data Analysis"
STU10562,21,Female,B.Tech,2026,IIT / NIT Group (Tier 1),Computer Science & Engineering,Meta Front-End Developer Specialization; NPTEL Cloud Computing & Distributed Systems; TensorFlow Developer Certificate,AWS; Udemy; Coursera,3,None,None,0,0,Certification Only,37,97,5.3,Placed,12.19,On-Campus / Off-Campus Placement,94,"Git, React, Kubernetes, Machine Learning, Power BI, Python, Docker, Tableau"
STU10563,21,Female,B.Tech,2023,BITS & Top National Inst (Tier 1),Cyber Security,TensorFlow Developer Certificate,Google Cloud,1,None,None,0,0,Certification Only,52,71,5.0,Placed,9.13,On-Campus / Off-Campus Placement,120,"Java, Power BI, Kubernetes"
STU10564,22,Female,MBA (Tech & Analytics),2026,IIT / NIT Group (Tier 1),Data Science & Artificial Intelligence,TensorFlow Developer Certificate,AWS,1,FinTech Solutions,Cyber Security,6,1,Both (Hybrid),77,56,7.5,Placed,17.22,On-Campus / Off-Campus Placement,56,"Docker, Git, Machine Learning, AWS, Tableau, SQL, Problem Solving, Power BI"
STU10565,22,Male,B.Tech,2023,Apex Institute of Technology (Tier 2),Information Technology,Coursera Machine Learning Specialization,NPTEL,1,Infosys Center,Software Engineering,3,3,Both (Hybrid),100,61,9.7,Placed,16.0,Internship Conversion,5,"Problem Solving, Kubernetes, React, Power BI, Machine Learning, SQL, Tableau, Java, Docker, AWS"
STU10566,22,Male,BCA,2024,City Engineering College (Tier 3),Information Technology,Google Professional Data Engineer; AWS Certified Solutions Architect,Google Cloud; Udemy,2,Infosys Center,Cyber Security,2,1,Both (Hybrid),52,53,6.0,Placed,8.49,On-Campus / Off-Campus Placement,70,"Git, Data Analysis, Power BI, Problem Solving, Docker, Tableau, React, Communication, System Design, AWS"
STU10567,22,Female,B.Sc (CS/IT),2024,State Tech University (Tier 2),Data Science & Artificial Intelligence,Certified Information Systems Security Professional (CISSP),IBM,1,Microsoft Tech,Software Engineering,2,1,Both (Hybrid),73,48,5.8,Placed,12.3,Internship Conversion,55,"React, AWS, Docker, Git, Tableau, Python, Java, SQL"
STU10568,24,Male,B.Sc (CS/IT),2024,Regional Tech Institute (Tier 3),Business Analytics,None,None,0,None,None,0,0,Neither,27,48,3.0,Unplaced,0.0,Not Converted,-1,"System Design, Communication, AWS"
STU10569,22,Female,MBA (Tech & Analytics),2025,Apex Institute of Technology (Tier 2),Information Technology,IBM Data Science Professional,NPTEL,1,FinTech Solutions,Artificial Intelligence / ML,2,1,Both (Hybrid),72,60,5.7,Placed,9.82,On-Campus / Off-Campus Placement,41,"Data Analysis, Problem Solving, Git, Communication, Python, Docker"
STU10570,22,Female,MBA (Tech & Analytics),2024,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,Meta Front-End Developer Specialization; Coursera Machine Learning Specialization; Certified Information Systems Security Professional (CISSP),Udemy; IBM; Microsoft Azure,3,CyberGuard Analytics,Software Engineering,3,3,Both (Hybrid),100,76,8.9,Placed,17.96,Internship Conversion,5,"Java, Communication, Machine Learning, SQL, Problem Solving, Data Analysis, Python, System Design, Kubernetes, Git"
STU10571,23,Female,B.Tech,2024,City Engineering College (Tier 3),Electronics & Communication,IBM Data Science Professional; TensorFlow Developer Certificate,Udemy; IBM,2,InnovateTech Startup,Cyber Security,3,1,Both (Hybrid),59,70,7.7,Placed,9.73,On-Campus / Off-Campus Placement,71,"Kubernetes, Tableau, AWS, Data Analysis, Docker, Communication, SQL, Java, React"
STU10572,22,Male,B.Sc (CS/IT),2025,State Tech University (Tier 2),Computer Science & Engineering,Google Professional Data Engineer; Certified Information Systems Security Professional (CISSP); Microsoft Certified: Azure Developer,NPTEL; AWS; Microsoft Azure,3,None,None,0,0,Certification Only,41,98,5.2,Placed,9.28,On-Campus / Off-Campus Placement,113,"Data Analysis, Kubernetes, Java, Problem Solving, Python, SQL, React, Power BI, System Design"
